SMILES,Rg
C(CCCCCCCNC(C(CCCCCCCCCCCC)C(N*)=O)=O)CC*,16.27222852
C(CCCCCCCCC*)NC(=O)C(C(N*)=O)CCCCCCCCCCCC,16.27222852
C(CCCCCCCC(C(NCCCCCCCCCC*)=O)C(N*)=O)CCCC,16.27222852
C(CCCCCCCCNC(=O)C(C(=O)N*)CCCCCCCCCCCC)C*,16.27222852
N(CCCCCCCCCC*)C(=O)C(C(=O)N*)CCCCCCCCCCCC,16.27222852
O=C(C(C(=O)N*)CCCCCCCCCCCC)NCCCCCCCCCC*,16.27222852
C(CC)CCCCCCCCCC(C(N*)=O)C(=O)NCCCCCCCCCC*,16.27222852
C(CCCCCC(C(NCCCCCCCCCC*)=O)C(=O)N*)CCCCCC,16.27222852
*NC(=O)C(CCCCCCCCCCCC)C(NCCCCCCCCCC*)=O,16.27222852
*CC(*)C(=O)c1ccc(C)cc1,11.41539018
c1(C(=O)C(*)C*)ccc(cc1)C,11.41539018
*C(C(=O)c1ccc(cc1)C)C*,11.41539018
*CC(C(c1ccc(cc1)C)=O)*,11.41539018
c1c(C(C(*)C*)=O)ccc(c1)C,11.41539018
c1cc(ccc1C)C(C(C*)*)=O,11.41539018
C(c1ccc(cc1)C)(=O)C(*)C*,11.41539018
O=C(C(C*)*)c1ccc(cc1)C,11.41539018
c1(ccc(C)cc1)C(C(C*)*)=O,11.41539018
*C(C(c1ccc(cc1)C)=O)C*,11.41539018
c1(C)ccc(cc1)C(C(C*)*)=O,11.41539018
*CC(*)C(=O)C1=CC=C(C)C=C1,11.41539018
*CC(*)C(=O)Oc1ccc(C(C)(C)C)cc1,10.3213082
c1c(OC(=O)C(*)C*)ccc(C(C)(C)C)c1,10.3213082
CC(C)(c1ccc(cc1)OC(=O)C(*)C*)C,10.3213082
C(C(*)C(=O)Oc1ccc(C(C)(C)C)cc1)*,10.3213082
c1cc(OC(C(*)C*)=O)ccc1C(C)(C)C,10.3213082
CC(C)(C)c1ccc(OC(=O)C(C*)*)cc1,10.3213082
C(C)(C)(c1ccc(OC(=O)C(C*)*)cc1)C,10.3213082
O=C(C(C*)*)Oc1ccc(cc1)C(C)(C)C,10.3213082
*CC(C(=O)Oc1ccc(C(C)(C)C)cc1)*,10.3213082
c1(ccc(cc1)C(C)(C)C)OC(=O)C(*)C*,10.3213082
O=C(Oc1ccc(C(C)(C)C)cc1)C(*)C*,10.3213082
*CC(*)C(=O)OC1=CC=C(C(C)(C)C)C=C1,10.3213082
*CC(*)(C#N)C(=O)OCCCCCC,12.966416
C(C(OCCCCCC)=O)(C*)(*)C#N,12.966416
CCCCCCOC(=O)C(*)(C*)C#N,12.966416
C(*)C(C#N)(C(OCCCCCC)=O)*,12.966416
C(CCC)CCOC(=O)C(C*)(C#N)*,12.966416
C(C(C(=O)OCCCCCC)(*)C*)#N,12.966416
C(C)CCCCOC(=O)C(*)(C#N)C*,12.966416
O(CCCCCC)C(=O)C(*)(C*)C#N,12.966416
C(COC(C(C#N)(*)C*)=O)CCCC,12.966416
C(*)(C(OCCCCCC)=O)(C#N)C*,12.966416
*CC(*)c1ccc(Cl)cc1C,13.55500415
Clc1ccc(c(c1)C)C(C*)*,13.55500415
c1c(C(C*)*)c(C)cc(c1)Cl,13.55500415
c1(Cl)ccc(c(c1)C)C(C*)*,13.55500415
C(*)C(c1c(cc(cc1)Cl)C)*,13.55500415
c1c(cc(C)c(c1)C(*)C*)Cl,13.55500415
*CC(*)c1ccc(cc1C)Cl,13.55500415
Cc1c(ccc(c1)Cl)C(*)C*,13.55500415
*C(c1c(C)cc(cc1)Cl)C*,13.55500415
*CC(*)C1=CC=C(Cl)C=C1C,13.55500415
*CC(*)(C)C(=O)OCCC#N,14.2239278
C(*)(C(OCCC#N)=O)(C*)C,14.2239278
C(C(OCCC#N)=O)(C)(*)C*,14.2239278
CC(C(=O)OCCC#N)(*)C*,14.2239278
O=C(C(C*)(C)*)OCCC#N,14.2239278
*CC(C(OCCC#N)=O)(*)C,14.2239278
N#CCCOC(=O)C(C)(*)C*,14.2239278
CC(C*)(*)C(OCCC#N)=O,14.2239278
C(C(*)(C)C*)(=O)OCCC#N,14.2239278
*C(C*)(C)C(=O)OCCC#N,14.2239278
*CCCCCCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,16.72244264
C(CCCCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C)C*,16.72244264
*C(c1ccc(cc1C)O)C(c1ccc(O)cc1)CCCCCCCCCC*,16.72244264
c1(C(CCCCCCCCCC*)C(*)c2ccc(cc2C)O)ccc(O)cc1,16.72244264
C(CC*)CCCCCCCC(c1ccc(cc1)O)C(*)c1ccc(O)cc1C,16.72244264
Oc1cc(C)c(cc1)C(*)C(c1ccc(O)cc1)CCCCCCCCCC*,16.72244264
c1cc(O)ccc1C(CCCCCCCCCC*)C(c1ccc(O)cc1C)*,16.72244264
C(CCCCCCCCCC(c1ccc(cc1)O)C(*)c1c(C)cc(cc1)O)*,16.72244264
c1c(O)ccc(C(*)C(c2ccc(O)cc2)CCCCCCCCCC*)c1C,16.72244264
C(CC(C(*)c1ccc(O)cc1C)c1ccc(cc1)O)CCCCCCCC*,16.72244264
C(CCCCC(c1ccc(O)cc1)C(c1ccc(O)cc1C)*)CCCCC*,16.72244264
*CCCCCCCCCCC(C1=CC=C(O)C=C1)C(*)C1=CC=C(O)C=C1C,16.72244264
*CC1CCC(*)C1,21.77794424
C1C(CCC1C*)*,21.77794424
*C1CCC(C1)C*,21.77794424
*CC1CCC(C1)*,21.77794424
C1C(C*)CC(*)C1,21.77794424
C(C1CC(CC1)*)*,21.77794424
C1(C*)CCC(C1)*,21.77794424
C1C(CC(C1)*)C*,21.77794424
C1CC(*)CC1C*,21.77794424
C(*)C1CC(*)CC1,21.77794424
*CCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(=O)Oc4ccc(O*)cc4)cc3)cc2)cc1,26.55570698
O=C(Oc1ccc(O*)cc1)c1ccc(cc1)OCCCCCCOc1ccc(cc1)C(Oc1ccc(OCCCCCCCCCC*)cc1)=O,26.55570698
O(c1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCCCCCCCC*)CCCCCCOc1ccc(C(Oc2ccc(cc2)O*)=O)cc1,26.55570698
c1(ccc(C(Oc2ccc(cc2)O*)=O)cc1)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(OCCCCCCCCCC*)cc1,26.55570698
C(CCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCCCCCCCC*)CCCOc1ccc(C(Oc2ccc(cc2)O*)=O)cc1,26.55570698
c1cc(OCCCCCCOc2ccc(C(=O)Oc3ccc(cc3)OCCCCCCCCCC*)cc2)ccc1C(=O)Oc1ccc(cc1)O*,26.55570698
C(C*)CCCCCCCCOc1ccc(OC(=O)c2ccc(cc2)OCCCCCCOc2ccc(C(Oc3ccc(O*)cc3)=O)cc2)cc1,26.55570698
c1cc(OCCCCCCOc2ccc(C(=O)Oc3ccc(cc3)O*)cc2)ccc1C(=O)Oc1ccc(cc1)OCCCCCCCCCC*,26.55570698
c1(OCCCCCCOc2ccc(C(Oc3ccc(O*)cc3)=O)cc2)ccc(C(Oc2ccc(OCCCCCCCCCC*)cc2)=O)cc1,26.55570698
c1c(OC(c2ccc(OCCCCCCOc3ccc(C(Oc4ccc(O*)cc4)=O)cc3)cc2)=O)ccc(OCCCCCCCCCC*)c1,26.55570698
O(CCCCCCOc1ccc(C(=O)Oc2ccc(cc2)O*)cc1)c1ccc(cc1)C(Oc1ccc(cc1)OCCCCCCCCCC*)=O,26.55570698
*CCCCCCCCCCOC1=CC=C(OC(=O)C2=CC=C(OCCCCCCOC3=CC=C(C(=O)OC4=CC=C(O*)C=C4)C=C3)C=C2)C=C1,26.55570698
*Oc1c(C)cc(*)cc1C,16.3810139
O(*)c1c(cc(*)cc1C)C,16.3810139
c1c(*)cc(c(O*)c1C)C,16.3810139
c1(C)c(c(cc(*)c1)C)O*,16.3810139
*c1cc(C)c(O*)c(c1)C,16.3810139
Cc1cc(cc(c1O*)C)*,16.3810139
Cc1cc(cc(C)c1O*)*,16.3810139
c1(*)cc(C)c(c(C)c1)O*,16.3810139
c1(c(O*)c(C)cc(c1)*)C,16.3810139
*OC1=C(C)C=C(*)C=C1C,16.3810139
*CC(*)(C)C(=O)Oc1ccc2ccccc2c1,12.73790543
c1(OC(C(C)(C*)*)=O)ccc2c(cccc2)c1,12.73790543
c1cc(OC(=O)C(*)(C*)C)cc2c1cccc2,12.73790543
c12ccc(cc1cccc2)OC(=O)C(C)(C*)*,12.73790543
C(=O)(C(*)(C)C*)Oc1ccc2c(c1)cccc2,12.73790543
c1cccc2cc(OC(C(C)(C*)*)=O)ccc12,12.73790543
O(c1cc2c(cc1)cccc2)C(C(C)(*)C*)=O,12.73790543
C(*)C(C)(C(Oc1cc2ccccc2cc1)=O)*,12.73790543
c1cc2c(cc1)ccc(c2)OC(=O)C(*)(C)C*,12.73790543
c1c(ccc2ccccc12)OC(=O)C(*)(C*)C,12.73790543
c1c(cc2c(c1)cccc2)OC(=O)C(*)(C)C*,12.73790543
*CC(*)(C)C(=O)OC1=CC=C2C=CC=CC2=C1,12.73790543
*c1ccc(-c2ccc(C(*)(C)C(F)(F)F)cc2)cc1,21.06056085
*C(C)(C(F)(F)F)c1ccc(-c2ccc(*)cc2)cc1,21.06056085
c1c(ccc(c1)C(*)(C(F)(F)F)C)-c1ccc(*)cc1,21.06056085
c1cc(ccc1C(C(F)(F)F)(*)C)-c1ccc(cc1)*,21.06056085
c1(-c2ccc(*)cc2)ccc(C(*)(C)C(F)(F)F)cc1,21.06056085
c1cc(ccc1-c1ccc(*)cc1)C(*)(C(F)(F)F)C,21.06056085
c1cc(-c2ccc(*)cc2)ccc1C(C)(*)C(F)(F)F,21.06056085
c1c(-c2ccc(cc2)*)ccc(C(C(F)(F)F)(C)*)c1,21.06056085
c1(-c2ccc(C(C)(*)C(F)(F)F)cc2)ccc(cc1)*,21.06056085
FC(C(C)(*)c1ccc(cc1)-c1ccc(cc1)*)(F)F,21.06056085
FC(F)(C(C)(c1ccc(cc1)-c1ccc(*)cc1)*)F,21.06056085
*C1=CC=C(C2=CC=C(C(*)(C)C(F)(F)F)C=C2)C=C1,21.06056085
*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,22.41096002
C(CCCCCCCCCCCC(=O)N*)CCC(NCCCC*)=O,22.41096002
C(CC*)CNC(=O)CCCCCCCCCCCCCCC(=O)N*,22.41096002
O=C(NCCCC*)CCCCCCCCCCCCCCC(N*)=O,22.41096002
C(CCCCCCCCCCCC(=O)NCCCC*)CCC(=O)N*,22.41096002
C(CCCCCCCCCCC(N*)=O)CCCC(=O)NCCCC*,22.41096002
C(NC(CCCCCCCCCCCCCCC(=O)N*)=O)CCC*,22.41096002
C(CCC(=O)N*)CCCCCCCCCCCC(=O)NCCCC*,22.41096002
C(=O)(CCCCCCCCCCCCCCC(NCCCC*)=O)N*,22.41096002
C(CCCCCCCCC(=O)NCCCC*)CCCCCC(=O)N*,22.41096002
N(CCCC*)C(CCCCCCCCCCCCCCC(=O)N*)=O,22.41096002
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,20.57750836
*CCCCCCCCCCCCCCCCCCCCOC(CCCCCCCC(=O)O*)=O,20.57750836
C(C*)CCCCCCCCCCCCCCCCCCOC(CCCCCCCC(=O)O*)=O,20.57750836
C(CCCCCCCCCCCCCCC*)CCCCOC(=O)CCCCCCCC(=O)O*,20.57750836
C(CCCCCCCCCCCCCCCCCCCOC(CCCCCCCC(=O)O*)=O)*,20.57750836
C(CCCCCCCCCCCCCCCCC*)CCOC(CCCCCCCC(O*)=O)=O,20.57750836
C(CCCCCCCCC*)CCCCCCCCCCOC(CCCCCCCC(O*)=O)=O,20.57750836
O=C(OCCCCCCCCCCCCCCCCCCCC*)CCCCCCCC(O*)=O,20.57750836
C(*)CCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,20.57750836
C(CC*)CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,20.57750836
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)n4-c4ccccc4)c3)n2-c2ccccc2)cc1,24.31804369
c1(nnc(*)n1-c1ccccc1)-c1cccc(c1)-c1n(-c2ccccc2)c(nn1)-c1ccc(*)cc1,24.31804369
n1(-c2ccccc2)c(nnc1-c1ccc(cc1)*)-c1cc(-c2nnc(n2-c2ccccc2)*)ccc1,24.31804369
c1c(cccc1)-n1c(-c2ccc(cc2)*)nnc1-c1cccc(-c2nnc(*)n2-c2ccccc2)c1,24.31804369
c1ccccc1-n1c(nnc1-c1ccc(*)cc1)-c1cccc(c1)-c1n(c(nn1)*)-c1ccccc1,24.31804369
c1ccc(-n2c(nnc2-c2cccc(-c3nnc(-c4ccc(cc4)*)n3-c3ccccc3)c2)*)cc1,24.31804369
c1(-n2c(nnc2-c2cccc(c2)-c2nnc(n2-c2ccccc2)-c2ccc(cc2)*)*)ccccc1,24.31804369
c1(-n2c(-c3cc(ccc3)-c3nnc(n3-c3ccccc3)*)nnc2-c2ccc(cc2)*)ccccc1,24.31804369
c1(cc(-c2n(c(nn2)-c2ccc(cc2)*)-c2ccccc2)ccc1)-c1nnc(n1-c1ccccc1)*,24.31804369
c1c(ccc(-c2nnc(-c3cc(-c4n(c(nn4)*)-c4ccccc4)ccc3)n2-c2ccccc2)c1)*,24.31804369
c1cc(-n2c(-c3cccc(-c4n(c(nn4)*)-c4ccccc4)c3)nnc2-c2ccc(cc2)*)ccc1,24.31804369
*C1=CC=C(C2=NN=C(C3=CC=CC(C4=NN=C(*)N4C4=CC=CC=C4)=C3)N2C2=CC=CC=C2)C=C1,24.31804369
*CC(*)(C)C(=O)Oc1ccc(C)cc1,12.66351417
Cc1ccc(OC(C(C*)(*)C)=O)cc1,12.66351417
O(C(=O)C(*)(C*)C)c1ccc(cc1)C,12.66351417
C(*)C(C)(C(Oc1ccc(cc1)C)=O)*,12.66351417
*CC(C)(C(=O)Oc1ccc(cc1)C)*,12.66351417
*CC(C)(*)C(Oc1ccc(cc1)C)=O,12.66351417
*C(C*)(C(Oc1ccc(C)cc1)=O)C,12.66351417
C(*)C(*)(C)C(Oc1ccc(cc1)C)=O,12.66351417
C(Oc1ccc(cc1)C)(C(C)(C*)*)=O,12.66351417
c1cc(ccc1OC(C(C*)(*)C)=O)C,12.66351417
C(=O)(C(*)(C)C*)Oc1ccc(cc1)C,12.66351417
*CC(*)(C)C(=O)OC1=CC=C(C)C=C1,12.66351417
*c1sc(*)c(OCCCCCCCCCCCCCCCCCCCC)c1C,14.34826035
C(CCCCCCCOc1c(C)c(*)sc1*)CCCCCCCCCCCC,14.34826035
C(CCCCCCCC)CCCCCCCCCCCOc1c(C)c(*)sc1*,14.34826035
C(CCCCCCCCOc1c(c(*)sc1*)C)CCCCCCCCCCC,14.34826035
C(CCCCCCCCCOc1c(C)c(*)sc1*)CCCCCCCCCC,14.34826035
C(COc1c(C)c(*)sc1*)CCCCCCCCCCCCCCCCCC,14.34826035
C(Oc1c(C)c(sc1*)*)CCCCCCCCCCCCCCCCCCC,14.34826035
C(CCCCCCCCCCCCCCCCCOc1c(*)sc(*)c1C)CC,14.34826035
C(CCCC)CCCCCCCCCCCCCCCOc1c(*)sc(c1C)*,14.34826035
C(CCCCC)CCCCCCCCCCCCCCOc1c(C)c(*)sc1*,14.34826035
*c1c(c(c(*)s1)OCCCCCCCCCCCCCCCCCCCC)C,14.34826035
*C1=C(C)C(OCCCCCCCCCCCCCCCCCCCC)=C(*)S1,14.34826035
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CC3CCC2C3)cc1,20.59461102
c1cc(ccc1O*)C1(CC2CCC1C2)c1ccc(cc1)OC(*)=O,20.59461102
C12CC(c3ccc(OC(*)=O)cc3)(c3ccc(O*)cc3)C(C1)CC2,20.59461102
C12C(CC(C1)CC2)(c1ccc(OC(*)=O)cc1)c1ccc(cc1)O*,20.59461102
O(c1ccc(cc1)C1(c2ccc(cc2)OC(*)=O)CC2CC1CC2)*,20.59461102
C12C(c3ccc(O*)cc3)(CC(C1)CC2)c1ccc(OC(*)=O)cc1,20.59461102
*C(=O)Oc1ccc(C2(C3CC(CC3)C2)c2ccc(cc2)O*)cc1,20.59461102
c1(ccc(cc1)O*)C1(CC2CCC1C2)c1ccc(OC(*)=O)cc1,20.59461102
C12C(CC(C1)CC2)(c1ccc(OC(=O)*)cc1)c1ccc(O*)cc1,20.59461102
c1(ccc(OC(=O)*)cc1)C1(c2ccc(cc2)O*)CC2CCC1C2,20.59461102
c1c(ccc(OC(=O)*)c1)C1(c2ccc(O*)cc2)C2CCC(C1)C2,20.59461102
*OC1=CC=C(C2(C3=CC=C(OC(*)=O)C=C3)CC3CCC2C3)C=C1,20.59461102
*CC(*)(C)C(=O)OCCS(=O)CC,12.05051013
O=S(CCOC(C(*)(C*)C)=O)CC,12.05051013
O=C(C(C)(*)C*)OCCS(=O)CC,12.05051013
O(CCS(=O)CC)C(=O)C(C*)(C)*,12.05051013
C(OC(=O)C(C)(C*)*)CS(=O)CC,12.05051013
O=C(C(*)(C)C*)OCCS(=O)CC,12.05051013
C(COC(C(C*)(C)*)=O)S(=O)CC,12.05051013
C(C)S(=O)CCOC(=O)C(C*)(C)*,12.05051013
C(OC(C(C*)(*)C)=O)CS(=O)CC,12.05051013
O=S(CC)CCOC(=O)C(*)(C)C*,12.05051013
C(OCCS(=O)CC)(C(C*)(C)*)=O,12.05051013
*CCCS(*)(=O)=O,19.8097907
*S(=O)(=O)CCC*,19.8097907
O=S(=O)(CCC*)*,19.8097907
C(CC*)S(=O)(*)=O,19.8097907
O=S(CCC*)(=O)*,19.8097907
*CCCS(=O)(*)=O,19.8097907
O=S(CCC*)(*)=O,19.8097907
C(*)CCS(=O)(=O)*,19.8097907
S(=O)(CCC*)(*)=O,19.8097907
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,10.10003467
c1ccccc1CCCOC(C(CC(OCCCc1ccccc1)=O)(C*)*)=O,10.10003467
c1ccc(cc1)CCCOC(=O)C(C*)(CC(=O)OCCCc1ccccc1)*,10.10003467
C(C(CC(=O)OCCCc1ccccc1)(*)C(=O)OCCCc1ccccc1)*,10.10003467
c1c(CCCOC(=O)C(*)(C*)CC(OCCCc2ccccc2)=O)cccc1,10.10003467
c1cc(ccc1)CCCOC(=O)CC(*)(C*)C(OCCCc1ccccc1)=O,10.10003467
O(CCCc1ccccc1)C(C(C*)(CC(=O)OCCCc1ccccc1)*)=O,10.10003467
c1(CCCOC(=O)C(C*)(CC(=O)OCCCc2ccccc2)*)ccccc1,10.10003467
c1cccc(c1)CCCOC(CC(*)(C(=O)OCCCc1ccccc1)C*)=O,10.10003467
c1cc(ccc1)CCCOC(CC(*)(C*)C(=O)OCCCc1ccccc1)=O,10.10003467
c1cccc(c1)CCCOC(CC(C(=O)OCCCc1ccccc1)(C*)*)=O,10.10003467
*CC(*)(CC(=O)OCCCC1=CC=CC=C1)C(=O)OCCCC1=CC=CC=C1,10.10003467
*/C=C/c1ccc(*)c2ccc(CCCCCC)cc12,20.81567785
CCCCCCc1cc2c(c(*)ccc2/C=C/*)cc1,20.81567785
*c1ccc(/C=C/*)c2c1ccc(CCCCCC)c2,20.81567785
C(CCc1cc2c(cc1)c(ccc2/C=C/*)*)CCC,20.81567785
C(CCCCC)c1ccc2c(c(ccc2*)/C=C/*)c1,20.81567785
c1c2c(ccc1CCCCCC)c(ccc2/C=C/*)*,20.81567785
*c1ccc(/C=C/*)c2cc(ccc12)CCCCCC,20.81567785
c12c(/C=C/*)ccc(*)c2ccc(c1)CCCCCC,20.81567785
c12ccc(CCCCCC)cc2c(/C=C/*)ccc1*,20.81567785
CCCCCCc1cc2c(cc1)c(*)ccc2/C=C/*,20.81567785
c1c2c(cc(CCCCCC)c1)c(/C=C/*)ccc2*,20.81567785
*/C=C/C1=CC=C(*)C2=CC=C(CCCCCC)C=C12,20.81567785
*C=Cc1ccc(*)c2ccc(CCCCCC)cc12,20.81567785
*CCCCCCCCCCOCCCCCCCCCCOCCCCO*,21.18686489
C(C*)CCCCCCCCOCCCCCCCCCCOCCCCO*,21.18686489
C(CCCCCCCCOCCCCO*)COCCCCCCCCCC*,21.18686489
C(CCCCCCCCCOCCCCO*)OCCCCCCCCCC*,21.18686489
C(CCCCCCCCC*)OCCCCCCCCCCOCCCCO*,21.18686489
C(CCCCCCCOCCCCO*)CCOCCCCCCCCCC*,21.18686489
C(CCOCCCCO*)CCCCCCCOCCCCCCCCCC*,21.18686489
C(COCCCCCCCCCCOCCCCCCCCCC*)CCO*,21.18686489
C(CCCCOCCCCO*)CCCCCOCCCCCCCCCC*,21.18686489
C(CCCCCC*)CCCOCCCCCCCCCCOCCCCO*,21.18686489
C(CCO*)COCCCCCCCCCCOCCCCCCCCCC*,21.18686489
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,16.89480393
C(CCCNC(=O)CCCCCCCC*)COCCCCCNC(CCCO*)=O,16.89480393
C(CCCCNC(=O)CCCCCCCC*)OCCCCCNC(CCCO*)=O,16.89480393
C(CCCOCCCCCNC(CCCO*)=O)CNC(=O)CCCCCCCC*,16.89480393
C(NC(=O)CCCO*)CCCCOCCCCCNC(=O)CCCCCCCC*,16.89480393
C(CCCOCCCCCNC(=O)CCCO*)CNC(=O)CCCCCCCC*,16.89480393
O(CCCC(=O)NCCCCCOCCCCCNC(=O)CCCCCCCC*)*,16.89480393
N(CCCCCOCCCCCNC(=O)CCCO*)C(=O)CCCCCCCC*,16.89480393
*CCCCCCCCC(NCCCCCOCCCCCNC(=O)CCCO*)=O,16.89480393
C(CCO*)C(=O)NCCCCCOCCCCCNC(CCCCCCCC*)=O,16.89480393
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,12.56559059
C(CCc1ccc(cc1)C(*)C*)CCCCCCCCCCC,12.56559059
C(C)CCCCCCCCCCCCc1ccc(C(C*)*)cc1,12.56559059
c1c(CCCCCCCCCCCCCC)ccc(c1)C(C*)*,12.56559059
*CC(*)c1ccc(cc1)CCCCCCCCCCCCCC,12.56559059
c1(ccc(CCCCCCCCCCCCCC)cc1)C(*)C*,12.56559059
C(CCCCCCc1ccc(C(*)C*)cc1)CCCCCCC,12.56559059
C(C)CCCCCCCCCCCCc1ccc(C(*)C*)cc1,12.56559059
C(CCCCCCCCC)CCCCc1ccc(cc1)C(C*)*,12.56559059
C(CCc1ccc(cc1)C(C*)*)CCCCCCCCCCC,12.56559059
C(CCCCCCCCCC)CCCc1ccc(C(*)C*)cc1,12.56559059
*CC(*)C1=CC=C(CCCCCCCCCCCCCC)C=C1,12.56559059
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O*,17.59804845
C(OCC(C)(CS(=O)(CC(C*)(C)C)=O)C)(=O)O*,17.59804845
CC(C)(C*)CS(=O)(=O)CC(COC(O*)=O)(C)C,17.59804845
S(CC(C)(C)COC(=O)O*)(=O)(CC(C*)(C)C)=O,17.59804845
O=S(CC(C)(COC(=O)O*)C)(CC(C)(C)C*)=O,17.59804845
C(=O)(O*)OCC(C)(C)CS(=O)(CC(C)(C)C*)=O,17.59804845
O(C(=O)OCC(C)(CS(=O)(=O)CC(C)(C*)C)C)*,17.59804845
C(C(C)(C)COC(O*)=O)S(=O)(CC(C)(C)C*)=O,17.59804845
O(CC(C)(CS(CC(C)(C)C*)(=O)=O)C)C(=O)O*,17.59804845
CC(C*)(CS(CC(C)(C)COC(=O)O*)(=O)=O)C,17.59804845
*OC(=O)OCC(C)(CS(CC(C*)(C)C)(=O)=O)C,17.59804845
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,23.85283439
O=C(CCCCCCCCCCCCCCCCCCCCC(NCCCCCCCC*)=O)N*,23.85283439
C(CCCCCCNC(CCCCCCCCCCCCCCCCCCCCC(=O)N*)=O)C*,23.85283439
C(N*)(=O)CCCCCCCCCCCCCCCCCCCCC(NCCCCCCCC*)=O,23.85283439
C(CCC(NCCCCCCCC*)=O)CCCCCCCCCCCCCCCCCC(N*)=O,23.85283439
N(C(=O)CCCCCCCCCCCCCCCCCCCCC(N*)=O)CCCCCCCC*,23.85283439
C(CCCCCCCCC(=O)N*)CCCCCCCCCCCC(NCCCCCCCC*)=O,23.85283439
*NC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCC*,23.85283439
C(CCCCC(N*)=O)CCCCCCCCCCCCCCCC(NCCCCCCCC*)=O,23.85283439
C(CCCCCCCCCCC(=O)NCCCCCCCC*)CCCCCCCCCC(=O)N*,23.85283439
C(N*)(=O)CCCCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCC*,23.85283439
*C1CCC(*)C1,19.86080991
C1C(*)CC(*)C1,19.86080991
C1(CCC(*)C1)*,19.86080991
*C1CC(*)CC1,19.86080991
*C1CC(CC1)*,19.86080991
C1(CCC(C1)*)*,19.86080991
C1C(*)CCC1*,19.86080991
C1CC(*)CC1*,19.86080991
*CC(*)O,22.51988264
C(*)C(*)O,22.51988264
*CC(O)*,22.51988264
*C(O)C*,22.51988264
C(C*)(*)O,22.51988264
OC(*)C*,22.51988264
C(C(O)*)*,22.51988264
*CC(*)C(=O)OCCCCCC,11.92379481
C(*)C(*)C(=O)OCCCCCC,11.92379481
C(CCOC(C(C*)*)=O)CCC,11.92379481
*CC(C(OCCCCCC)=O)*,11.92379481
C(CCC)CCOC(=O)C(C*)*,11.92379481
C(CCC)CCOC(=O)C(*)C*,11.92379481
CCCCCCOC(=O)C(*)C*,11.92379481
*C(C(OCCCCCC)=O)C*,11.92379481
CCCCCCOC(C(C*)*)=O,11.92379481
C(=O)(OCCCCCC)C(C*)*,11.92379481
C(C(=O)OCCCCCC)(*)C*,11.92379481
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(OCc4ccccc4)c(*)cc3OCc3ccccc3)ccc1-2,21.32352082
c1ccccc1COc1cc(c(cc1-c1ccc2-c3ccc(*)cc3C(c2c1)(CCCCCC)CCCCCC)OCc1ccccc1)*,21.32352082
C(CCC)CCC1(c2cc(*)ccc2-c2c1cc(cc2)-c1cc(c(*)cc1OCc1ccccc1)OCc1ccccc1)CCCCCC,21.32352082
c1ccccc1COc1c(cc(OCc2ccccc2)c(-c2cc3c(cc2)-c2ccc(cc2C3(CCCCCC)CCCCCC)*)c1)*,21.32352082
C(CC1(CCCCCC)c2cc(*)ccc2-c2ccc(-c3cc(OCc4ccccc4)c(cc3OCc3ccccc3)*)cc21)CCCC,21.32352082
*c1cc(OCc2ccccc2)c(-c2cc3C(CCCCCC)(c4c(-c3cc2)ccc(c4)*)CCCCCC)cc1OCc1ccccc1,21.32352082
C(C)CCCCC1(CCCCCC)c2cc(ccc2-c2c1cc(cc2)*)-c1cc(OCc2ccccc2)c(*)cc1OCc1ccccc1,21.32352082
CCCCCCC1(c2cc(ccc2-c2ccc(*)cc12)-c1c(cc(*)c(OCc2ccccc2)c1)OCc1ccccc1)CCCCCC,21.32352082
c1(OCc2ccccc2)cc(*)c(OCc2ccccc2)cc1-c1ccc2c(c1)C(c1cc(ccc-21)*)(CCCCCC)CCCCCC,21.32352082
*c1cc2C(CCCCCC)(CCCCCC)c3c(-c2cc1)ccc(c3)-c1cc(OCc2ccccc2)c(*)cc1OCc1ccccc1,21.32352082
C(c1ccccc1)Oc1cc(c(cc1*)OCc1ccccc1)-c1cc2C(CCCCCC)(c3cc(ccc3-c2cc1)*)CCCCCC,21.32352082
